Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4293738094,2016-09-15T00:00:00,1257,,,CA,9,,OTHR,TK,BN,228 EAST PICO BOULEVARD,00631,56,80.56E4+,RED ZONE,93,6483277,1835365.8
4298423813,2017-02-10T00:00:00,853,,,CA,201709,,FORD,PA,GY,19518 SHERMAN WAY,00373,53,80.69BS,NO PARK/STREET CLEAN,73,6392858.336236,1895987.858671
4339240673,2018-08-28T00:00:00,1324.0,OF46,,CA,201904.0,,TOYT,PA,SL,1020 FAIRFAX AV S,205B,51.0,88.13B+,METER EXP.,63.0,6451405.138634,1843588.689537
4324291510,2018-01-31T00:00:00,1549,47,,CA,201903,,TOYT,PA,GY,458 DETROIT ST N,00493,54,80.58L,PREFERENTIAL PARKING,68,6457147.289308,1846690.651103
4292579465,2016-08-30T00:00:00,1059,,,CA,201701,,FORD,PA,BL,5450 VESPER AVE,00365,53,80.69BS,NO PARK/STREET CLEAN,73,6425279.7,1884338.8
4335211333,2018-06-28T00:00:00,537.0,001,,CA,201810.0,,FORD,PU,RD,20812 LASSEN ST,00317,53.0,80.58L,PREFERENTIAL PARKING,68.0,6384383.006608,1913872.548405
4275977484,2016-02-10T00:00:00,1109,L90,,CA,201701,,BMW,PA,BK,100 LARCHMONT BL N,00478,54,88.03A,OUTSIDE LINES/METER,58,6463690,1849114.3
4260802626,2015-06-09T00:00:00,1358,WS277,,NV,201603,,CHEV,PA,GY,2001 WESTWOOD BL,00168,51,88.13B+,METER EXP.,63,6430149,1839654.7
4332797210,2018-06-03T00:00:00,1835.0,46,,CA,201802.0,,NISS,PA,GY,201 EDGEMONT ST N,403B,54.0,80.58L,PREFERENTIAL PARKING,68.0,6471573.740468,1849917.1713959998
4298888215,2016-12-14T00:00:00,934,,,CA,201705,,LNDR,PA,BK,17701 RHODA ST,369B,53,80.69BS,NO PARK/STREET CLEAN,73,6404831.352939,1886563.848709
4319464262,2017-10-20T00:00:00,1250,,,CA,1,,GRUM,VN,BN,500 6TH ST W,00657,56,80.56E2,YELLOW ZONE,58,6484668.661359,1839961.485385
4349510115,2019-02-22T00:00:00,1646.0,WS426,,CA,201909.0,,VOLK,PA,BK,11101 MISSOURI AV,00113,51.0,88.13B+,METER EXP.,63.0,6427729.754501,1838755.782236
4326379271,2018-02-16T00:00:00,1045,,,CA,201807,,FORD,PA,BK,221 SERRANO AVE S,00460,54,80.69BS,NO PARK/STREET CLEAN,73,6468782.449363,1849909.581573
4254726744,2015-03-16T00:00:00,1002,,,CA,201508,,LINC,PA,BK,8334 COLUMBUS AVE,00333,53,80.69BS,NO PARK/STREET CLEAN,73,6420947.2,1903496.2
4329677704,2018-04-12T00:00:00,1637,NH366,,CA,201808,,HOND,PA,WT,11300 CHANDLER BL,00317,53,88.13B+,METER EXP.,63,6447507.083921,1883770.163197
4347782353,2019-01-23T00:00:00,1136.0,,,CA,201907.0,,MERZ,PA,RD,21494 VICTORY BLVD,378R1,53.0,22507.8A-,DISABLED PARKING/NO DP ID,363.0,6380591.548109,1891425.021
4326808754,2018-02-25T00:00:00,1227,,,CA,9,,FORD,PU,BK,10450 TUJUNGA CANYON BLVD,340R,53,22500E,BLOCKING DRIVEWAY,68,6473356.83255728,1916673.51876627
4253428664,2015-03-13T00:00:00,1837,,,CA,201501,,CHEV,PA,WT,4520 EAGLE ROCK BLVD,600,56,5204A-,DISPLAY OF TABS,25,6495437.6,1868434.4
4295650520,2016-10-26T00:00:00,905,,,CA,201702,,VOLK,PA,SL,543 OXFORD AVE S,00421,54,80.69BS,NO PARK/STREET CLEAN,73,6468408.503397,1851875.552235
4304623923,2017-03-22T00:00:00,2307,,,OR,201709,,HOND,PA,RD,4212 LOCKWOOD AVENUE,00403,54,80.56E4+,RED ZONE,93,6475434.169813,1854784.426914
1110636505,2015-09-25T00:00:00,805,,,CA,201605,,HOND,PA,WH,820 N AV 54,00675,56,8069BS,NO PARK/STREET CLEAN,73,6501395,1864477.3
4292409343,2016-09-15T00:00:00,1510,,,CA,201606,,AUDI,PA,GY,12001 OLYMPIC BL W,00112,51,5204A-,DISPLAY OF TABS,25,6424591.2,1834557
4308349242,2017-05-07T00:00:00,1820,,,CA,201710,,CHEV,PA,BK,11738 LEMAY ST,00315,53,22500F,PARKED ON SIDEWALK,68,6443947.067887,1892194.88872
4324175225,2018-02-12T00:00:00,1742,MM422,,CA,201804,,JEEP,PA,WT,5900 6TH ST W,00402,54,88.13B+,METER EXP.,63,6453427.26908,1846182.77206
4296082162,2016-10-13T00:00:00,2305,,,CA,201701,,CHEV,PA,OT,9330 VAN NUYS,00300,53,22514,FIRE HYDRANT,68,6425589.045448,1910039.128195
4267063802,2015-10-01T00:00:00,1200,,,CA,201609,,HOND,PA,WT,1434 ROBERTSON BLVD,00107,51,80.56E2,YELLOW ZONE,58,6445402,1842219.4
4300532655,2017-01-23T00:00:00,1240,MD78,,CA,201701,,LEXS,PA,WT,1030 BRITTANIA ST,00661,56,88.13B+,METER EXP.,63,6498354.828986,1842823.289686
4321250920,2017-11-28T00:00:00,1141,,,CA,201807,,CHEV,TK,WT,14140 MULHOLLAND DR,00159,51,80.69AP+,NO STOP/STANDING,93,6428536.233666,1870468.672635
4256265241,2015-04-13T00:00:00,1153,,,CA,201504,,MERZ,PA,RD,5342 FOUNTAIN AVE,00400,54,5200,DISPLAY OF PLATES,25,6469062.2,1857104.6
4257069913,2015-04-24T00:00:00,1755,WP8204,,CA,201604,,AUDI,PA,GY,20 WASHINGTON BLVD E,00108,51,88.03A,OUTSIDE LINES/METER,58,6516239.7,1883861.9
4252654254,2015-02-02T00:00:00,850,,,CA,11,,CHEV,PA,WT,331 ALMONT DR S,00473,54,80.69BS,NO PARK/STREET CLEAN,73,6444255.1,1850879.3
4314024186,2017-08-04T00:00:00,1500,L133,,CA,201806,,AUDI,PA,GY,200 LARCHMONT BL N,00464,54,88.13B+,METER EXP.,63,6463689.893749,1848423.248453
4303171913,2017-03-09T00:00:00,1211,,,MI,201612,,CADI,PA,BG,2833 FRANCIS AVE,00455,54,80.69BS,NO PARK/STREET CLEAN,73,6474596.512153,1843183.97662
4317319171,2017-09-20T00:00:00,1046,,,CA,7,,NISS,PA,GY,1844 KINGSLEY DR N,00442,54,80.69BS,NO PARK/STREET CLEAN,73,6469787.552393,1860575.430924
4290179305,2016-09-30T00:00:00,1216,,,CA,201706,,CHEV,PA,GY,4963 ALHAMBRA AVE,00600,56,80.56E4+,RED ZONE,93,99999,99999
4270869153,2015-11-12T00:00:00,838,,,CA,201601,,TOYT,PA,SL,3760 CIMARRON ST,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4297186504,2016-11-06T00:00:00,1612,,,CA,201611,,KIA,PA,GY,6940 HAWTHORN AVE,00402,54,80.69AP+,NO STOP/STANDING,93,6458553.339121,1859071.096657
4287388442,2016-07-20T00:00:00,1053,L81,,CA,201610,,FIAT,PA,BL,101 LARCHMONT BL N,00478,54,88.13B+,METER EXP.,63,6463690,1849114.3
4323022281,2017-12-18T00:00:00,1341,SV488,,CA,201802,,INFI,PA,WT,6000 SUNSET BL,00483,54,88.13B+,METER EXP.,63,6464754.380178,1858213.314277
4263404821,2015-07-24T00:00:00,812,VW406,,CA,201512,,HOND,PA,GY,601 NEW HAMPSHIRE AV S,00462,54,88.13B+,METER EXP.,63,6472951.6,1845658.2
4323151464,2017-12-14T00:00:00,938,,,CA,201805,,TOYT,PA,WT,809 COEUR D ALENE AVE,00137,51,80.69BS,NO PARK/STREET CLEAN,73,6424156.650503,1819002.8282
4263730354,2015-07-19T00:00:00,640,,,CA,201504,,MERZ,PA,WT,14955 COMMUNITY ST,00317,53,5204A-,DISPLAY OF TABS,25,99999,99999
4307194673,2017-04-26T00:00:00,1014,,,CA,201711,,BMW,PA,WT,538 BROADWAY,00141,51,80.69BS,NO PARK/STREET CLEAN,73,6419351.31174,1820522.630572
4347054305,2019-01-16T00:00:00,1207.0,,,CA,201908.0,,TOYT,VN,SL,1836 NEW HAMPSHIRE AVE N,00442,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472873.3757029995,1860457.0912970002
4263673153,2015-07-28T00:00:00,1226,,,CA,201604,,CHEV,PA,BK,522 N WILCOX AVE,00477,54,80.69BS,NO PARK/STREET CLEAN,73,6461490.8,1851496.7
4268525881,2015-10-08T00:00:00,856,,,CA,201512,,TOYT,PA,SL,5942 WILLOW CREST AVE,00354,53,80.69BS,NO PARK/STREET CLEAN,73,6451960.1,1887658.8
4325500281,2018-02-03T00:00:00,1446,13,,TX,201910,,HYUN,PA,BK,424 ALFRED ST N,00490,54,80.58L,PREFERENTIAL PARKING,68,6448023.196971,1851208.721389
4298144546,2016-11-16T00:00:00,1810,SC690,,CA,201708,,FORD,PU,BK,13223 VENTURA BL,00315,53,88.13B+,METER EXP.,63,6434438.527425,1875867.887745
1109937802,2016-03-09T00:00:00,915,,,CA,201602,,TOYO,PA,BR,ISIS AVE/ARBOR VITAE,14A67,1,4000A1,NO EVIDENCE OF REG,50,99999,99999
4350917631,2019-04-02T00:00:00,1019.0,,,CA,201911.0,,NISS,PA,GY,1701 ROXBURY DR,00141,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6440168.501019999,1840622.574031
4346298003,2019-01-13T00:00:00,1633.0,CB1488,,CA,201909.0,,VOLK,PA,GY,701 LOS ANGELES ST S,00600,56.0,88.13B+,METER EXP.,63.0,6485805.756336,1838219.8181959998
4311214375,2017-06-23T00:00:00,1707,,,CA,201804,,PORS,PA,BL,1948 W COLORADO BLVD,00600,56,5200,DISPLAY OF PLATES,25,6498068.905353,1873084.748589
4298747143,2016-12-15T00:00:00,1451,,,CA,201703,,CHRY,PA,BL,427 WEST 38TH STREET,00500,55,80.56E2,YELLOW ZONE,58,6474468.169365,1716836.263406
4307544183,2017-04-19T00:00:00,910,,,CA,201703,,BUIC,PA,WT,1925 OAK ST S,00536,55,80.69BS,NO PARK/STREET CLEAN,73,6477462.55960841,1835819.12288557
4281667364,2016-07-05T00:00:00,1704,,,CA,201612,,TOYT,PA,BK,5200 BLAKESLEE AVE,00300,53,80.56E4+,RED ZONE,93,6448999.2,1882601.9
4276917234,2016-02-16T00:00:00,948,,,CA,201509,,CHEV,PA,SL,250 LOS ANGELES ST S,00667,56,5204A-,DISPLAY OF TABS,25,6487661.3,1840305.1
1127199124,2018-08-22T00:00:00,220.0,,,CA,201801.0,,CADI,PA,WH,101 WORLD WAY (2F),3F12,2.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
4279461152,2016-04-01T00:00:00,1703,,,CA,201602,,TOYT,PA,BL,600 ARDMORE AVE S,00400,54,5200,DISPLAY OF PLATES,25,6470312.5,1852384.9
4322751856,2018-01-13T00:00:00,1004,,,CA,201809,,HYUN,PA,SL,158 BERENDO ST S,00421,54,80.53,PARKED IN PARKWAY,63,6472581.753529,1848585.173545
1126192863,2019-02-20T00:00:00,1035.0,,,CA,201804.0,,DODG,PA,GY,1450 MIRAMAR ST,,57.0,5204A,EXPIRED TAGS,25.0,6482224.58035687,1844300.85302076
1117030445,2017-08-05T00:00:00,1943,,,CA,201709,,KIA,PA,BK,WESTERN CYN/OBSERVAT,,4,8603,PK IN PROH AREA,68,99999,99999
4329798303,2018-04-03T00:00:00,424,,,CA,201808,,NISS,PA,BK,14128 CALVERT ST,00300,53,80.56E4+,RED ZONE,93,6428411.51801,1888784.76886
4308688193,2017-05-02T00:00:00,1754,PW17075,,CA,201706,,VOLK,PA,BK,2377 MIDVALE AVE,107R,51,88.53,OFF STR MTR/OUT LINE,58,6431428.081388,1837269.892787
4271992480,2015-11-19T00:00:00,1716,WV93,,CA,201512,,ACUR,PA,GY,10901 KINROSS AV,00108,51,88.13B+,METER EXP.,63,6426701.3,1844786.9
4333113923,2018-06-06T00:00:00,1151.0,,,CA,201811.0,,TOYT,PA,RD,339 WALL ST,00600,56.0,22514,FIRE HYDRANT,68.0,6487667.9829440005,1839621.888622
4285687254,2016-06-19T00:00:00,752,,,CA,201704,,FORD,PA,BL,1501 59TH ST W,00500,55,5200,DISPLAY OF PLATES,25,6470002.3,1817981.6
4263645713,2015-07-28T00:00:00,943,ED698,,CA,201509,,GRUM,TK,BN,930 TOWNE AVE S,00686,56,88.13B+,METER EXP.,63,6486264.2,1835294.5
4306369476,2017-04-15T00:00:00,1148,,,CA,201710,,KIA,PA,BK,7200 MULHOLLAND DR,00484,54,80.69AP+,NO STOP/STANDING,93,6456516.316419,1866152.76416
4306975654,2017-04-22T00:00:00,916,,,CA,201703,,HOND,PA,WT,REAR 923 25TH ST W,00551,55,80.61,STANDNG IN ALLEY,68,99999,99999
4329033892,2018-04-11T00:00:00,1909,,,CA,201804,,HOND,PA,BK,9125 SEPULVEDA WESTWAY,00204,51,80.69AA+,NO STOP/STAND,93,6440914.05053,1805957.184233
4275644181,2016-01-22T00:00:00,1738,WV673,,OR,201707,,HOND,PA,SL,10800 WEYBURN AV,00108,51,88.03A,OUTSIDE LINES/METER,58,6428276.9,1845112.6
4346609024,2019-01-03T00:00:00,1019.0,,,CA,201904.0,,CHEV,PA,BL,6660 VINELAND AVE,00354,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6449680.901992,1892251.9840970002
4289475573,2016-08-04T00:00:00,829,,,CA,201703,,NISS,PA,GO,1313 5TH AVE S,00143,51,80.69BS,NO PARK/STREET CLEAN,73,6463977.7,1839758.5
4317903052,2017-10-04T00:00:00,2254,,,CA,201803,,NISS,PA,GY,5008 SOUTH AVALON BOULEVARD,00500,53,22500E,BLOCKING DRIVEWAY,68,6481278.63632251,1821573.02922057
4286825734,2016-08-01T00:00:00,810,,,CA,201705,,FIAT,PA,BK,1115 DOHENY DR N,00440,54,80.69BS,NO PARK/STREET CLEAN,73,6443664.1,1855771
4278607804,2016-03-30T00:00:00,1029,,,CA,11,,TOYT,VN,WT,2115 9TH AVE,00171,51,80.69BS,NO PARK/STREET CLEAN,73,6462538.3,1836314.1
4279424133,2016-03-15T00:00:00,1424,LM623,,CA,201602,,BENT,PA,BK,135 LA BREA AV N,00472,54,88.13B+,METER EXP.,63,6457481.7,1849016.5
4322569532,2018-01-10T00:00:00,1342,,,CA,201811,,NISS,PA,SL,18300 CANTARA STREET,310W,53,80.56E4+,RED ZONE,93,6400919.364327,1902605.999692
4273719796,2016-01-12T00:00:00,1126,HPL609,,CA,201610,,HOND,PA,GY,126 AVENUE 57 S,00672,56,88.63B+,OFF STR/OVERTIME/MTR,58,6503141.2,1862557.5
4325869332,2018-02-20T00:00:00,1818,203,,CA,201812,,FORD,PA,RD,1928 SCOTT AVE,00612,56,80.58L,PREFERENTIAL PARKING,68,6483059.340929,1852213.705549
4341637403,2018-11-20T00:00:00,532.0,,,CA,201907.0,,TOYT,PA,SL,20351 PRAIRIE ST,00300,53.0,80.69AA+,NO STOP/STAND,93.0,6387421.458633,1909897.3709880002
4321996722,2017-11-30T00:00:00,640,,,CA,201709,,HOND,PA,BK,142 75TH ST W,00500,55,80.53,PARKED IN PARKWAY,63,6478133.646658,1812228.042141
4343220803,2018-12-05T00:00:00,1213.0,,,NE,201901.0,,HOND,PA,RD,1944 BEACHWOOD DR N,00409,54.0,22502A,18 IN. CURB/2 WAY,63.0,6464327.135086,1861220.6619479998
4285918711,2016-06-23T00:00:00,1824,99,,MI,201610,,FORD,PA,BK,1922 WHITLEY AVENUE,00402,54,80.58L,PREFERENTIAL PARKING,68,6460756,1861123.5
4349842501,2019-02-27T00:00:00,1506.0,,,CA,201910.0,,TOYT,PA,SL,945 HIGHLAND AVE N,00485,54.0,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,6458783.732515,1843667.7603419998
4270197326,2015-11-16T00:00:00,502,,,CA,201511,,CHEV,PA,GY,1800 BELLEVUE AVE,00604,56,80.69B,NO PARKING,73,99999,99999
4351899230,2019-04-03T00:00:00,1147.0,8,,CA,201908.0,,NISS,PA,RD,4841 GLORIA AVE,00321,53.0,80.58L,PREFERENTIAL PARKING,68.0,6416678.832803,1880287.9982900003
4285100934,2016-06-12T00:00:00,935,,,CA,201511,,NISS,PA,WT,16808 SHERMAN WAY,330R1,53,5204A-,DISPLAY OF TABS,25,6410746.9,1895918.7
4317223013,2017-09-26T00:00:00,1155,PM193,,CA,201709,,TOYT,PA,GY,9400 VENICE BL,00309,51,88.13B+,METER EXP.,63,6441987.280473,1831839.37779
4298038614,2016-11-28T00:00:00,1423,BW117,,CA,201703,,BUIC,PA,GY,11601 BARRINGTON CT S,00902,51,88.13B+,METER EXP.,63,6419538.331831,1846455.321934
4344442664,2018-11-28T00:00:00,1214.0,,,CA,201904.0,,HOND,PA,SL,3000 15TH ST W,00108,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6468051.657408,1839039.6437970002
4336194450,2018-07-09T00:00:00,1952.0,,,CA,,,MERZ,PA,WT,814 WOOSTER ST,00203,51.0,80.53,PARKED IN PARKWAY,63.0,6445859.681666001,1845403.0239380002
4338553424,2018-09-26T00:00:00,2059.0,51,,CA,201810.0,,CHEV,PA,BL,4300 MAMMOTH AVENUE,00309,53.0,80.58L,PREFERENTIAL PARKING,68.0,6430788.206672,1876612.2324939999
4269764030,2015-10-21T00:00:00,1141,SO274,,CA,10,,KIA,PA,GO,4501 COLUMBUS AV,396A,53,88.13B+,METER EXP.,63,6421285.3,1878549.9
4334742241,2018-06-26T00:00:00,1743.0,,,CA,201901.0,,FORD,PA,WT,6421 SELMA AVE,00401,54.0,80.69B,NO PARKING,73.0,6461814.702457,1858855.1568790001
4267794016,2015-10-08T00:00:00,1212,,,PA,201501,,NISS,PA,SL,1133 36TH PL W,535H,55,80.69BS,NO PARK/STREET CLEAN,73,6472999.9,1830546
4250231086,2014-12-30T00:00:00,1422,SS449,,CA,201501,,HYUN,PA,GY,1901 SAWTELLE BL,00132,51,88.13B+,METER EXP.,63,6426868,1838148.1
4326879281,2018-02-28T00:00:00,1529,VH21,,CA,201812,,BMW,PA,BK,4657 HOLLYWOOD BL,00441,54,88.13B+,METER EXP.,63,6473656.50691,1859096.722843
4256860650,2015-04-16T00:00:00,815,,,CA,201512,,MERZ,PA,WT,2417 GLYNDON AVE,00133,51,80.69BS,NO PARK/STREET CLEAN,73,6425603.4,1821023.3
4269305946,2015-10-21T00:00:00,1633,HP40,,CA,201601,,AUDI,PA,BN,101 AVENUE 56 E,00672,56,88.13B+,METER EXP.,63,6502952.5,1862112.2
4306447084,2017-04-13T00:00:00,832,,,CA,201702,,OTHR,PA,BK,408 KELTON AVE,158R2,51,80.69BS,NO PARK/STREET CLEAN,73,6424212.717131,1848238.454064
4335971076,2018-07-24T00:00:00,1942.0,,,CA,201906.0,,HOND,PA,GY,14555 OSBORNE ST,00317,53.0,80.56E1,WHITE ZONE,58.0,6425870.831576999,1907529.4369990001
4335685826,2018-07-10T00:00:00,1904.0,51,,CA,201810.0,,VOLK,PA,RD,4335 GREENBUSH AVE,00315,53.0,80.58L,PREFERENTIAL PARKING,68.0,6432799.574127,1877016.8959209998
1111200926,2016-03-31T00:00:00,823,,,CA,201607,,,SU,WH,715 W ISABEL ST,00673,56,8069BS,NO PARK/STREET CLEAN,73,99999,99999
4281762693,2016-04-26T00:00:00,1035,,,CA,201611,,FORD,VN,BL,2205 HAUSER BOULEVARD,00149,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4332445121,2018-05-16T00:00:00,1213.0,,,CA,201810.0,,ACUR,PA,BK,11933 HART STREET,00351,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6442742.943463,1894512.8293419997
4299830684,2016-12-27T00:00:00,1135,,,CA,201712,,CHRY,PA,WT,13326 BEACH AVE,00163,51,22502A,18 IN. CURB/2 WAY,63,6427568.422537,1819852.590548
4298896276,2016-12-02T00:00:00,1630,,,CA,201704,,FORD,PA,GY,907 MASSELIN AVE,00107,51,80.73.2,EXCEED 72HRS-ST,68,6454412.589497,1843993.476134
4286221085,2016-06-28T00:00:00,1023,,,CA,201606,,TOYT,PA,BL,912 POINSETTIA PL N,00461,54,80.69BS,NO PARK/STREET CLEAN,73,6456097.7,1854347.1
4264787855,2015-08-11T00:00:00,1145,,,CA,,,OTHR,TK,WT,127 9TH ST E,00664,56,80.56E4+,RED ZONE,93,6484236.6,1837772.3
4263976220,2015-07-22T00:00:00,1311,OS271,,WA,201512,,HOND,PA,SL,2015 SAWTELLE BL,00184,51,88.13B+,METER EXP.,63,99999,99999
1114886640,2018-06-12T00:00:00,432.0,,,CA,201812.0,,CHEV,SU,GY,7823 S CROCKER ST,00500,55.0,011,22500F,68.0,99999.0,99999.0
4322651734,2017-12-27T00:00:00,1247,,,WA,201702,,BUIC,PA,BK,4301 AVOCADO ST W,00448,54,80.69BS,NO PARK/STREET CLEAN,73,6475624.147432,1863062.821155
4318895685,2017-11-16T00:00:00,1025,,,CA,201711,,MNNI,PA,GY,11660 IOWA AVE,00151,51,80.69BS,NO PARK/STREET CLEAN,73,6424351.397965,1837922.69098
4352707763,2019-04-22T00:00:00,1119.0,,,CA,201909.0,,CHEV,PA,WT,714 43RD PL,00500,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4301360442,2017-01-11T00:00:00,157,,,CA,,,VOLV,PA,GY,4328 DALTON AVE,00500,55,80.61,STANDNG IN ALLEY,68,6469698.417006,1824276.357804
4333701212,2018-06-17T00:00:00,1930.0,SV531,,WA,201807.0,,FORD,PA,GY,1501 GOWER ST,401B,54.0,88.13B+,METER EXP.,63.0,6464094.077059,1858210.3289110002
1113942340,2016-12-15T00:00:00,122,,,CA,201701,,NISS,PA,MA,6677 PACIFIC AVE,00501,51,8069B,NO PARKING,73,6424785.82135111,1808005.27153671
4319688601,2017-10-26T00:00:00,1454,,,CA,,,VOLV,PA,WT,736 BERNARD ST,00642,56,80.73.2,EXCEED 72HRS-ST,68,6488758.301081,1847247.751993
4257157586,2015-05-05T00:00:00,1635,,,CA,201604,,HOND,PA,WT,11459 CALIFA ST,350R2,53,5200,DISPLAY OF PLATES,25,99999,99999
4296926594,2016-11-03T00:00:00,2059,,,CA,201608,,TOYT,PA,BK,5216 MARATHON STREET,00402,54,5204A-,DISPLAY OF TABS,25,6467335.11244,1853426.562954
4343356124,2018-11-07T00:00:00,1745.0,VH45,,CA,201908.0,,JEEP,PA,OR,1700 VERMONT AV N,403A,54.0,88.13B+,METER EXP.,63.0,6473338.431802,1859550.069147
4306815461,2017-04-29T00:00:00,1505,SC477,,CA,201801,,DODG,PA,BK,11101 VENTURA BL,00315,53,88.13B+,METER EXP.,63,6448774.838977,1874107.510288
4321721913,2017-12-12T00:00:00,809,,,CA,,,FORD,VN,WT,580 AMALFI DR,00155,51,80.49+,18 IN/CURB/COMM VEH,63,6406287.04707737,1836063.93796447
4281628186,2016-04-17T00:00:00,1013,34,,CA,201608,,TOYT,PA,SL,8121 BLACKBURN AVE,00474,54,80.58L,PREFERENTIAL PARKING,68,6450778.8,1848525.5
4298299036,2016-12-20T00:00:00,1311,,,CA,201707,,NISS,PA,WT,604 EAST 91ST STREET,00554,55,80.69BS,NO PARK/STREET CLEAN,73,6481290.26740424,1805673.58429713
4269350632,2015-10-13T00:00:00,1121,NH567,,CA,,,HOND,PA,RD,5101 LANKERSHIM BL,00351,53,88.13B+,METER EXP.,63,6448688.3,1881901.7
4298326001,2017-01-28T00:00:00,1412,,1155,CA,201801,,HYUN,PA,BK,12759 RIVERSIDE DRIVE,00355,53,80.69C,PARKED OVER TIME LIMIT,58,6437413.139369,1879995.252306
4299200356,2016-12-13T00:00:00,903,,,AZ,201804,,NISS,PA,BK,400 HOWLAND CANAL CT,00163,51,80.69BS,NO PARK/STREET CLEAN,73,6420471.937095,1816750.052617
4280995541,2016-04-15T00:00:00,1223,,,CA,201701,,OTHR,TK,WT,960 12TH ST E,00686,56,80.56E4+,RED ZONE,93,6486147.2,1834055.7
4312476033,2017-07-09T00:00:00,1636,,,CA,201804,,TOYT,PA,WT,308 HILL ST S,00600,56,80.56E2,YELLOW ZONE,58,6486180.883022,1841232.401995
4263553210,2015-08-04T00:00:00,1529,,1255,CA,201508,,HOND,PA,GO,655 MIDVALE AVE S,00169,51,80.69C,PARKED OVER TIME LIM,58,6424859.5,1846437.4
4327506271,2018-03-06T00:00:00,1313,,,CA,12,,CHEV,PU,GY,RO 17168 CHATSWORTH ST,00336,53,80.61,STANDNG IN ALLEY,68,99999,99999
4295710145,2016-11-18T00:00:00,902,,,CA,2,,OTHR,CM,WT,900 8TH PL W,00600,56,80.69AP+,NO STOP/STANDING,93,6482228.952859,1839526.680373
4303476096,2017-02-17T00:00:00,1013,,,CA,201703,,FORD,PA,WT,4935 MONTE VISTA ST,00671,56,80.73.2,EXCEED 72HRS-ST,68,6499756.588965,1861248.405591
4340115754,2018-10-01T00:00:00,1546.0,,,CA,201807.0,,FORD,PA,GN,5136 ITHACA AVE,00610,56.0,5204A-,DISPLAY OF TABS,25.0,6508772.04834,1848947.688757
4281551072,2016-04-20T00:00:00,1035,,,CA,201606,,TOYT,PA,BK,3535 LA CIENEGA BLVD,00139,51,22511.57,DP- RO NOT PRESENT,363,6448868.9,1831087.8
4302965026,2017-02-11T00:00:00,234,,,CA,201708,,BUIC,PA,WT,1139 SERRANO AVE N,00403,54,80.69B,NO PARKING,73,6468866.697484,1855869.950301
4316641626,2017-09-27T00:00:00,1213,,,CA,201709,,AUDI,PA,BK,4017 EFFIE ST,00442,54,80.69BS,NO PARK/STREET CLEAN,73,6477061.581578,1856791.22382
4251448412,2015-01-12T00:00:00,957,,,CA,201510,,GRUM,CM,WT,410 FIGUEROA ST N,677R2,56,80.69A+,STOP/STAND PROHIBIT,93,6486402.1,1844310.8
4291880961,2016-08-11T00:00:00,1144,,,CA,201612,,VOLK,PA,GY,112 9TH ST E,00677,56,80.56E2,YELLOW ZONE,58,6484264.4,1837750.4
4301925202,2017-02-08T00:00:00,1236,,,CA,201710,,HOND,PA,WT,4173 5TH ST W,00486,54,80.69BS,NO PARK/STREET CLEAN,73,6467878.343081,1846299.818882
4307424306,2017-04-12T00:00:00,846,SO152,,CA,201704,,TOYT,PA,GY,4419 VAN NUYS BL,00365,53,88.13B+,METER EXP.,63,6425914.154114,1877856.861385
4294478963,2016-10-03T00:00:00,1236,,,CA,11,,CHRY,VN,GY,2500 HILLCREST DRIVE,00108,51,5204A-,DISPLAY OF TABS,25,6457989.0152159,1834726.27177784
4249815566,2015-01-03T00:00:00,929,,,CA,201606,,BMW,PA,BK,1000 GAYLE DR,00304,51,80.56E4+,RED ZONE,93,6425984.7,1845257.4
4311832066,2017-06-21T00:00:00,918,,,CA,201611,,FORD,PA,BN,4472 COLBATH AVENUE,369B,53,80.69B,NO PARKING,73,6429582.95552052,1878097.47590809
4298228830,2016-11-17T00:00:00,1016,,,CA,201610,,HOND,PA,GY,142 WEST 119TH STREET,00556,55,80.69BS,NO PARK/STREET CLEAN,73,6478291.42651461,1795080.35336943
4335443803,2018-07-20T00:00:00,1243.0,,,CA,201902.0,,CHEV,PA,SL,1434 MALTMAN AVE,00445,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6477672.007832,1854856.328874
4328531233,2018-04-03T00:00:00,1854,,,CA,201808,,HOND,PA,BK,900 BLK WEST 41ST DRIVE,00500,55,80.56E4+,RED ZONE,93,99999,99999
1114763974,2018-05-19T00:00:00,645.0,,,CA,201701.0,,NISS,VN,BL,19300 BLK CHASE ST,17Z11,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
